order_id,status,total_amount,currency,payment_method,shipping_method,notes
566,Cancelled,327.95,USD,debit_card,pickup_point,
567,Pending,1474.99,EUR,paypal,economy,
568,Returned,957.99,USD,apple_pay,express,
569,Pending,828.95,USD,apple_pay,pickup_point,
570,Refunded,1083.99,GBP,klarna,dhl,
571,Refunded,987.95,USD,paypal,economy,
572,Cancelled,414.99,EUR,google_pay,standard,
573,Processing,1208.95,EUR,paypal,economy,
574,Pending,1137.95,EUR,bank_transfer,express,
575,Pending,638.99,GBP,google_pay,standard,
576,Cancelled,248.99,USD,bank_transfer,fedex,
577,Shipped,177.99,EUR,bank_transfer,ups,
578,Delivered,1083.95,USD,apple_pay,dhl,
579,Shipped,117.99,USD,google_pay,economy,
580,Processing,802.95,EUR,debit_card,standard,
581,Cancelled,1445.99,EUR,credit_card,dhl,
582,Pending,1122.95,GBP,bank_transfer,pickup_point,
583,Returned,263.99,EUR,paypal,overnight,
584,Cancelled,483.95,GBP,paypal,pickup_point,
585,Processing,1334.95,USD,google_pay,economy,
586,Delivered,384.95,GBP,credit_card,express,
587,Processing,357.99,GBP,bank_transfer,ups,
588,Cancelled,366.99,EUR,klarna,express,
589,Cancelled,1185.95,EUR,apple_pay,dhl,
590,Delivered,468.95,USD,klarna,dhl,
591,Cancelled,114.95,EUR,debit_card,ups,
592,Returned,1453.99,GBP,bank_transfer,overnight,
593,Cancelled,929.99,USD,bank_transfer,express,
594,Returned,1381.99,USD,google_pay,fedex,
595,Processing,638.95,EUR,debit_card,overnight,
596,Shipped,1026.99,USD,bank_transfer,express,
597,Shipped,1373.99,USD,debit_card,express,
598,Refunded,713.99,GBP,apple_pay,fedex,
599,Shipped,76.99,GBP,debit_card,economy,
600,Delivered,275.99,USD,bank_transfer,fedex,
601,Shipped,1477.95,EUR,klarna,ups,
602,Cancelled,38.95,USD,apple_pay,dhl,
603,Refunded,474.95,EUR,credit_card,overnight,
604,Shipped,910.95,EUR,debit_card,overnight,
605,Returned,135.95,EUR,google_pay,standard,
606,Refunded,987.99,USD,credit_card,dhl,
607,Pending,689.95,USD,klarna,economy,
608,Delivered,635.95,GBP,bank_transfer,express,Leave with neighbor if not home
609,Cancelled,1158.99,EUR,bank_transfer,pickup_point,
610,Cancelled,753.99,USD,debit_card,fedex,
611,Cancelled,981.95,EUR,apple_pay,pickup_point,
612,Cancelled,474.99,GBP,credit_card,dhl,
613,Processing,728.99,GBP,debit_card,economy,
614,Delivered,296.99,USD,debit_card,pickup_point,
615,Delivered,991.95,USD,apple_pay,express,
616,Delivered,331.99,EUR,klarna,standard,
617,Shipped,837.95,EUR,credit_card,overnight,
618,Delivered,1462.99,EUR,debit_card,overnight,
619,Shipped,569.95,GBP,bank_transfer,ups,
620,Delivered,186.95,GBP,google_pay,overnight,
621,Shipped,388.99,USD,google_pay,express,
622,Cancelled,1115.99,EUR,klarna,pickup_point,
623,Cancelled,15.95,USD,debit_card,standard,
624,Delivered,1402.95,GBP,debit_card,economy,
625,Shipped,1052.95,GBP,apple_pay,express,
626,Processing,1193.99,EUR,paypal,standard,
627,Pending,726.99,EUR,bank_transfer,standard,
628,Shipped,18.95,USD,paypal,express,
629,Shipped,1339.95,GBP,debit_card,economy,
630,Processing,1475.95,EUR,bank_transfer,ups,
631,Delivered,556.99,EUR,credit_card,overnight,
632,Shipped,1174.99,EUR,bank_transfer,standard,
633,Returned,217.95,GBP,debit_card,standard,
634,Cancelled,1237.95,EUR,bank_transfer,ups,
635,Pending,701.99,GBP,debit_card,overnight,
636,Pending,1238.95,GBP,debit_card,dhl,
637,Pending,717.95,USD,debit_card,dhl,
638,Delivered,692.95,EUR,klarna,economy,
639,Refunded,1300.95,EUR,paypal,ups,
640,Pending,15.95,GBP,paypal,ups,
641,Refunded,428.99,USD,credit_card,dhl,
642,Processing,463.95,EUR,paypal,economy,
643,Processing,1363.95,USD,apple_pay,economy,
644,Shipped,1186.95,GBP,debit_card,overnight,
645,Returned,1436.95,USD,paypal,dhl,
646,Refunded,353.99,GBP,apple_pay,pickup_point,
647,Pending,1329.99,EUR,google_pay,ups,
648,Processing,1101.99,USD,debit_card,economy,
649,Processing,851.99,USD,debit_card,pickup_point,
650,Returned,512.95,EUR,bank_transfer,ups,
651,Cancelled,792.95,EUR,paypal,dhl,
652,Delivered,1050.95,EUR,google_pay,standard,
653,Pending,178.95,GBP,google_pay,fedex,
654,Processing,985.99,GBP,paypal,standard,
655,Shipped,924.99,GBP,apple_pay,express,
656,Shipped,798.95,USD,debit_card,fedex,
657,Refunded,1222.95,EUR,paypal,overnight,
658,Pending,1342.99,EUR,bank_transfer,economy,
659,Returned,1347.95,EUR,google_pay,dhl,
660,Shipped,1448.95,USD,google_pay,express,
661,Returned,1355.95,USD,apple_pay,standard,
662,Refunded,213.95,EUR,google_pay,economy,
663,Shipped,1189.99,EUR,paypal,pickup_point,
664,Cancelled,814.95,USD,paypal,ups,
665,Cancelled,456.99,USD,credit_card,overnight,
666,Returned,215.99,GBP,paypal,overnight,Signature required
667,Delivered,887.99,USD,paypal,express,Business address
668,Delivered,1467.95,USD,credit_card,express,
669,Returned,608.95,GBP,klarna,economy,
670,Cancelled,1015.99,USD,paypal,overnight,
671,Cancelled,270.95,EUR,debit_card,overnight,
672,Processing,1004.95,USD,google_pay,economy,
673,Refunded,578.95,EUR,google_pay,standard,
674,Refunded,362.95,USD,paypal,express,
675,Processing,245.99,GBP,google_pay,pickup_point,
676,Processing,1235.99,GBP,paypal,standard,
677,Cancelled,1157.95,EUR,credit_card,economy,
678,Cancelled,303.95,USD,klarna,overnight,
679,Processing,712.99,GBP,klarna,dhl,
680,Returned,87.95,EUR,credit_card,standard,
681,Cancelled,362.95,GBP,bank_transfer,ups,
682,Processing,757.99,GBP,debit_card,economy,
683,Returned,28.99,USD,credit_card,economy,
684,Returned,103.95,USD,bank_transfer,standard,Do not leave in direct sunlight
685,Shipped,1034.99,EUR,debit_card,standard,
686,Shipped,758.99,EUR,klarna,ups,
687,Shipped,950.99,USD,bank_transfer,ups,
688,Delivered,722.99,USD,apple_pay,overnight,
689,Returned,1344.95,USD,debit_card,fedex,
690,Delivered,816.95,EUR,debit_card,standard,
691,Cancelled,901.95,USD,google_pay,economy,Deliver to back entrance
692,Shipped,596.95,GBP,google_pay,overnight,
693,Refunded,1447.95,GBP,debit_card,standard,
694,Refunded,204.99,EUR,debit_card,pickup_point,
695,Cancelled,1402.99,GBP,google_pay,economy,
696,Pending,364.95,USD,bank_transfer,overnight,Please pack carefully
697,Returned,710.99,USD,bank_transfer,fedex,
698,Pending,112.95,USD,credit_card,overnight,
699,Returned,710.95,GBP,apple_pay,economy,
700,Returned,516.99,GBP,google_pay,express,ASAP delivery needed
701,Cancelled,60.99,USD,debit_card,standard,
702,Refunded,1227.95,GBP,bank_transfer,standard,
703,Refunded,882.95,GBP,bank_transfer,overnight,
704,Pending,368.95,GBP,apple_pay,express,
705,Delivered,299.95,EUR,klarna,express,
706,Refunded,670.99,GBP,credit_card,standard,
707,Returned,1473.95,USD,google_pay,fedex,
708,Refunded,1251.95,USD,klarna,express,
709,Pending,783.99,EUR,klarna,dhl,
710,Shipped,553.99,EUR,apple_pay,standard,
711,Shipped,1046.95,USD,credit_card,express,
712,Shipped,423.95,USD,apple_pay,standard,
713,Shipped,281.95,EUR,klarna,economy,
714,Returned,30.95,GBP,bank_transfer,pickup_point,
715,Shipped,486.95,GBP,credit_card,dhl,
716,Refunded,1255.95,GBP,apple_pay,overnight,
717,Processing,544.95,EUR,apple_pay,standard,
718,Delivered,633.99,EUR,apple_pay,pickup_point,
719,Processing,1255.99,USD,klarna,express,
720,Shipped,874.95,GBP,apple_pay,pickup_point,
721,Processing,1403.95,USD,google_pay,economy,
722,Pending,471.99,USD,apple_pay,economy,
723,Delivered,135.95,EUR,klarna,ups,
724,Shipped,846.99,USD,apple_pay,ups,
725,Refunded,464.95,GBP,bank_transfer,overnight,
726,Cancelled,415.95,USD,google_pay,fedex,
727,Refunded,531.99,GBP,paypal,express,
728,Delivered,1320.95,GBP,credit_card,overnight,
729,Pending,406.95,EUR,apple_pay,economy,
730,Pending,612.95,GBP,paypal,dhl,
731,Refunded,635.99,GBP,google_pay,fedex,
732,Delivered,1199.95,USD,debit_card,pickup_point,Fragile - handle with care
733,Returned,1355.99,EUR,klarna,standard,
734,Delivered,952.95,EUR,paypal,overnight,
735,Shipped,188.95,EUR,bank_transfer,economy,
736,Refunded,825.95,EUR,klarna,express,
737,Shipped,596.95,EUR,bank_transfer,overnight,
738,Refunded,75.95,USD,apple_pay,standard,
739,Returned,1457.95,USD,google_pay,dhl,
740,Shipped,962.95,EUR,bank_transfer,fedex,
741,Refunded,144.99,GBP,klarna,dhl,
742,Refunded,1260.99,EUR,google_pay,economy,
743,Returned,267.99,EUR,debit_card,ups,
744,Shipped,822.99,EUR,apple_pay,ups,
745,Pending,133.99,GBP,google_pay,dhl,
746,Cancelled,451.99,EUR,klarna,ups,
747,Processing,179.99,EUR,debit_card,dhl,
748,Pending,1134.95,GBP,apple_pay,overnight,ASAP delivery needed
749,Cancelled,1288.99,EUR,debit_card,standard,
750,Shipped,967.99,USD,debit_card,ups,
751,Pending,191.95,USD,apple_pay,pickup_point,
752,Refunded,1054.99,USD,bank_transfer,fedex,
753,Refunded,1184.95,USD,paypal,dhl,
754,Shipped,860.95,EUR,debit_card,economy,
755,Processing,339.95,EUR,paypal,express,
756,Pending,1353.95,EUR,klarna,express,
757,Delivered,725.95,USD,bank_transfer,ups,
758,Processing,1185.99,USD,credit_card,dhl,
759,Delivered,1247.99,GBP,google_pay,fedex,
760,Cancelled,268.99,USD,google_pay,standard,
761,Refunded,1428.95,EUR,credit_card,dhl,
762,Processing,46.95,EUR,debit_card,dhl,
763,Returned,454.95,EUR,google_pay,economy,
764,Refunded,674.99,GBP,klarna,express,Combine with other items if available
765,Shipped,1284.99,USD,bank_transfer,fedex,
766,Cancelled,934.95,GBP,paypal,overnight,
767,Delivered,1380.95,USD,google_pay,fedex,
768,Cancelled,1179.99,EUR,credit_card,dhl,
769,Pending,1109.95,EUR,klarna,economy,
770,Returned,1170.99,GBP,credit_card,fedex,
771,Returned,904.95,GBP,bank_transfer,overnight,
772,Shipped,1375.99,GBP,credit_card,ups,
773,Delivered,785.95,GBP,google_pay,economy,
774,Shipped,1184.99,GBP,apple_pay,economy,
775,Pending,855.99,EUR,apple_pay,express,
776,Returned,31.99,EUR,credit_card,ups,
777,Processing,1371.95,USD,apple_pay,pickup_point,
778,Cancelled,933.95,EUR,paypal,economy,
779,Delivered,724.99,EUR,klarna,pickup_point,Combine with other items if available
780,Pending,101.95,GBP,paypal,overnight,Business address
781,Cancelled,652.99,USD,credit_card,express,
782,Processing,107.95,GBP,google_pay,overnight,
783,Returned,222.95,EUR,klarna,dhl,
784,Pending,534.99,GBP,google_pay,fedex,
785,Pending,1107.99,USD,bank_transfer,ups,
786,Pending,709.95,EUR,klarna,overnight,
787,Shipped,970.99,EUR,paypal,standard,
788,Processing,1306.95,GBP,credit_card,fedex,
789,Shipped,237.95,USD,klarna,dhl,
790,Delivered,941.95,EUR,google_pay,pickup_point,
791,Refunded,1429.99,GBP,credit_card,overnight,
792,Delivered,1023.95,USD,debit_card,ups,Business address
793,Refunded,1113.95,GBP,paypal,ups,Please leave at front door
794,Pending,1249.95,USD,debit_card,standard,
795,Refunded,166.95,USD,klarna,economy,
796,Returned,249.95,USD,klarna,economy,
797,Processing,202.95,EUR,credit_card,pickup_point,
798,Cancelled,408.95,EUR,debit_card,express,
799,Refunded,1252.95,USD,paypal,express,
800,Cancelled,86.99,USD,klarna,dhl,
801,Shipped,286.99,USD,klarna,pickup_point,
802,Shipped,1485.99,GBP,bank_transfer,pickup_point,
803,Cancelled,1204.99,USD,apple_pay,economy,
804,Returned,1030.95,GBP,klarna,economy,
805,Pending,756.95,GBP,bank_transfer,express,
806,Returned,652.99,USD,klarna,ups,
807,Delivered,679.99,EUR,klarna,express,
808,Pending,376.95,EUR,paypal,standard,
809,Processing,1298.99,EUR,bank_transfer,pickup_point,
810,Returned,1135.99,EUR,bank_transfer,economy,
811,Refunded,1417.99,EUR,klarna,pickup_point,
812,Shipped,321.95,EUR,klarna,dhl,
813,Processing,1393.99,GBP,google_pay,economy,
814,Shipped,892.95,GBP,bank_transfer,dhl,
815,Delivered,524.95,GBP,debit_card,standard,
816,Shipped,154.99,USD,credit_card,dhl,
817,Pending,274.95,GBP,google_pay,overnight,
818,Cancelled,533.99,EUR,debit_card,dhl,
819,Delivered,762.99,EUR,bank_transfer,express,
820,Shipped,989.99,GBP,paypal,dhl,
821,Shipped,314.95,USD,apple_pay,express,
822,Cancelled,1229.95,USD,paypal,fedex,
823,Processing,1451.99,USD,bank_transfer,express,
824,Refunded,535.95,GBP,bank_transfer,pickup_point,
825,Shipped,1342.95,EUR,debit_card,standard,
826,Returned,668.95,GBP,google_pay,fedex,
827,Pending,180.95,EUR,google_pay,express,
828,Returned,909.99,GBP,google_pay,dhl,
829,Delivered,414.95,GBP,bank_transfer,dhl,
830,Shipped,1386.95,GBP,google_pay,ups,
831,Delivered,283.95,USD,apple_pay,pickup_point,
832,Cancelled,1083.99,GBP,bank_transfer,overnight,
833,Pending,931.95,EUR,bank_transfer,fedex,
834,Refunded,809.95,EUR,klarna,dhl,
835,Processing,62.95,GBP,google_pay,ups,
836,Refunded,464.95,EUR,google_pay,pickup_point,
837,Cancelled,44.95,EUR,credit_card,standard,
838,Returned,368.99,EUR,google_pay,express,
839,Pending,135.99,GBP,paypal,overnight,
840,Returned,1012.99,USD,klarna,economy,
841,Cancelled,455.95,USD,paypal,economy,
842,Returned,1435.95,USD,bank_transfer,express,
843,Delivered,1068.95,GBP,klarna,dhl,
844,Returned,475.95,USD,bank_transfer,economy,
845,Returned,503.99,GBP,google_pay,economy,
846,Shipped,489.99,GBP,credit_card,express,
847,Returned,681.95,USD,bank_transfer,ups,
848,Delivered,850.95,USD,paypal,express,
849,Cancelled,736.95,USD,apple_pay,dhl,
850,Refunded,1166.99,USD,klarna,standard,
851,Delivered,675.99,USD,bank_transfer,economy,
852,Processing,136.99,USD,klarna,pickup_point,
853,Cancelled,458.99,GBP,google_pay,dhl,
854,Cancelled,1404.95,GBP,paypal,pickup_point,
855,Cancelled,1088.99,USD,google_pay,dhl,Do not leave in direct sunlight
856,Shipped,262.95,USD,paypal,overnight,
857,Refunded,1332.99,GBP,paypal,dhl,
858,Processing,1258.95,GBP,debit_card,ups,
859,Returned,208.95,GBP,paypal,pickup_point,
860,Delivered,430.95,GBP,apple_pay,express,Ring doorbell twice
861,Processing,135.99,GBP,debit_card,pickup_point,
862,Returned,165.99,GBP,google_pay,overnight,
863,Returned,1290.99,EUR,apple_pay,dhl,
864,Returned,575.99,EUR,credit_card,standard,
865,Cancelled,89.95,EUR,klarna,pickup_point,
866,Shipped,1091.95,USD,paypal,fedex,
867,Pending,623.99,USD,google_pay,dhl,
868,Refunded,782.99,GBP,credit_card,dhl,
869,Cancelled,1353.95,EUR,paypal,ups,
870,Refunded,117.95,EUR,klarna,dhl,
871,Refunded,1044.99,EUR,paypal,express,
872,Returned,93.95,EUR,google_pay,economy,
873,Refunded,1048.95,EUR,debit_card,pickup_point,
874,Refunded,795.95,GBP,apple_pay,ups,
875,Processing,32.95,GBP,google_pay,fedex,
876,Delivered,1163.99,GBP,google_pay,dhl,
877,Refunded,245.95,EUR,google_pay,ups,
878,Delivered,375.95,USD,paypal,ups,
879,Shipped,1462.99,GBP,bank_transfer,economy,
880,Returned,125.95,USD,credit_card,ups,
881,Processing,469.99,USD,apple_pay,fedex,
882,Processing,379.99,GBP,credit_card,economy,
883,Returned,817.99,GBP,paypal,overnight,
884,Pending,1070.95,EUR,debit_card,fedex,
885,Refunded,609.95,EUR,apple_pay,overnight,
886,Shipped,1250.95,USD,apple_pay,pickup_point,
887,Pending,829.99,USD,bank_transfer,economy,
888,Returned,202.99,GBP,bank_transfer,standard,
889,Delivered,1089.99,GBP,google_pay,express,
890,Delivered,379.99,GBP,bank_transfer,pickup_point,
891,Cancelled,308.99,EUR,klarna,economy,
892,Processing,910.95,USD,google_pay,overnight,
893,Processing,822.99,EUR,apple_pay,overnight,
894,Processing,1395.99,USD,debit_card,express,
895,Shipped,673.99,USD,klarna,dhl,
896,Delivered,459.95,USD,klarna,pickup_point,
897,Delivered,106.99,GBP,google_pay,economy,
898,Cancelled,1417.95,EUR,apple_pay,ups,
899,Processing,332.99,USD,klarna,pickup_point,
900,Processing,813.95,EUR,google_pay,ups,
901,Processing,1332.95,EUR,bank_transfer,express,
902,Processing,1133.95,GBP,apple_pay,ups,
903,Returned,203.99,USD,credit_card,express,
904,Cancelled,442.95,GBP,klarna,standard,
905,Delivered,738.99,EUR,credit_card,ups,
906,Returned,745.95,GBP,google_pay,ups,
907,Delivered,29.99,EUR,klarna,standard,
908,Pending,405.99,USD,bank_transfer,ups,
909,Refunded,455.95,EUR,bank_transfer,dhl,
910,Cancelled,38.99,USD,paypal,dhl,
911,Returned,462.95,EUR,bank_transfer,economy,
912,Delivered,772.95,EUR,klarna,dhl,
913,Returned,1088.95,GBP,paypal,economy,
914,Cancelled,689.99,GBP,bank_transfer,fedex,
915,Returned,568.95,USD,paypal,fedex,
916,Shipped,379.99,USD,debit_card,overnight,Residential address
917,Delivered,215.95,USD,debit_card,economy,
918,Processing,586.99,GBP,klarna,standard,
919,Refunded,1241.99,GBP,klarna,fedex,
920,Pending,597.95,USD,google_pay,pickup_point,
921,Shipped,35.95,USD,google_pay,overnight,
922,Pending,201.95,EUR,klarna,dhl,
923,Delivered,161.99,USD,bank_transfer,dhl,
924,Processing,818.99,USD,paypal,express,
925,Delivered,1391.99,USD,klarna,fedex,Business address
926,Delivered,1024.95,USD,klarna,economy,
927,Refunded,609.99,GBP,google_pay,standard,
928,Returned,514.95,USD,klarna,ups,
929,Pending,736.99,USD,apple_pay,ups,
930,Delivered,682.99,USD,apple_pay,express,
931,Processing,1404.99,EUR,bank_transfer,ups,
932,Processing,453.99,GBP,credit_card,express,
933,Processing,814.95,USD,debit_card,fedex,
934,Processing,274.95,EUR,klarna,dhl,
935,Shipped,560.95,EUR,debit_card,pickup_point,
936,Returned,832.99,EUR,paypal,pickup_point,
937,Delivered,564.99,GBP,credit_card,economy,
938,Refunded,62.99,EUR,klarna,fedex,
939,Delivered,1003.95,EUR,apple_pay,economy,Signature required
940,Processing,378.99,GBP,bank_transfer,pickup_point,
941,Pending,871.99,EUR,paypal,economy,Leave with neighbor if not home
942,Shipped,876.95,GBP,klarna,ups,
943,Cancelled,1366.99,EUR,apple_pay,dhl,
944,Pending,47.99,GBP,klarna,standard,
945,Delivered,289.95,EUR,credit_card,standard,
946,Delivered,44.99,EUR,google_pay,economy,
947,Refunded,1479.95,GBP,debit_card,ups,
948,Shipped,579.95,USD,google_pay,dhl,
949,Pending,512.95,GBP,debit_card,overnight,
950,Returned,571.95,EUR,credit_card,economy,
951,Shipped,1436.99,USD,bank_transfer,ups,
952,Returned,183.95,USD,debit_card,ups,
953,Shipped,315.95,EUR,debit_card,express,
954,Processing,446.99,EUR,paypal,fedex,
955,Pending,1360.99,GBP,credit_card,fedex,
956,Returned,423.99,USD,klarna,pickup_point,
957,Shipped,383.99,EUR,google_pay,ups,
958,Pending,61.95,GBP,debit_card,economy,
959,Shipped,1001.99,GBP,paypal,standard,
960,Pending,906.95,USD,google_pay,overnight,
961,Refunded,419.95,EUR,paypal,ups,
962,Processing,994.99,GBP,google_pay,dhl,
963,Shipped,843.99,USD,bank_transfer,dhl,
964,Shipped,588.95,EUR,apple_pay,fedex,
965,Cancelled,298.95,EUR,bank_transfer,overnight,
966,Returned,392.99,GBP,credit_card,overnight,
967,Processing,214.95,EUR,debit_card,pickup_point,
968,Shipped,836.95,GBP,google_pay,standard,ASAP delivery needed
969,Returned,1481.95,USD,apple_pay,express,
970,Processing,190.95,GBP,paypal,dhl,
971,Processing,373.99,GBP,bank_transfer,express,
972,Cancelled,936.99,USD,credit_card,express,
973,Refunded,1005.99,USD,debit_card,fedex,
974,Processing,727.99,EUR,bank_transfer,ups,
975,Processing,1144.99,EUR,credit_card,standard,
976,Shipped,405.95,GBP,bank_transfer,dhl,
977,Pending,1391.99,EUR,google_pay,fedex,
978,Returned,682.95,GBP,google_pay,dhl,
979,Delivered,414.95,USD,bank_transfer,ups,
980,Delivered,871.95,USD,paypal,pickup_point,
981,Returned,595.99,EUR,paypal,fedex,
982,Processing,962.99,EUR,klarna,economy,
983,Cancelled,1383.95,GBP,apple_pay,overnight,
984,Shipped,490.99,USD,apple_pay,fedex,
985,Cancelled,908.95,USD,credit_card,overnight,
986,Returned,101.95,EUR,paypal,ups,
987,Delivered,750.95,USD,apple_pay,fedex,
988,Refunded,1364.95,USD,bank_transfer,overnight,
989,Returned,1220.99,EUR,klarna,fedex,Please pack carefully
990,Cancelled,474.99,GBP,klarna,standard,
991,Refunded,103.99,USD,debit_card,standard,
992,Pending,1287.95,USD,credit_card,pickup_point,
993,Pending,1273.95,GBP,bank_transfer,dhl,
994,Returned,1171.95,USD,klarna,dhl,
995,Shipped,314.99,EUR,apple_pay,fedex,
996,Processing,1157.99,EUR,credit_card,pickup_point,
997,Refunded,635.99,GBP,credit_card,economy,
998,Cancelled,490.99,EUR,debit_card,economy,
999,Cancelled,99.95,USD,apple_pay,pickup_point,
1000,Cancelled,48.95,USD,paypal,dhl,
1001,Shipped,731.95,GBP,apple_pay,pickup_point,
1002,Delivered,682.99,EUR,credit_card,pickup_point,
1003,Processing,1005.95,USD,paypal,fedex,
1004,Pending,1088.95,GBP,debit_card,ups,
1005,Pending,1411.95,EUR,bank_transfer,standard,
1006,Cancelled,1353.95,GBP,klarna,overnight,
1007,Returned,1175.99,USD,apple_pay,standard,
1008,Processing,1133.99,EUR,apple_pay,express,
1009,Pending,1219.99,EUR,klarna,economy,
1010,Processing,1034.95,GBP,paypal,pickup_point,
1011,Delivered,25.99,EUR,paypal,pickup_point,
1012,Delivered,1018.95,GBP,bank_transfer,fedex,
